,I_star,lincred_n_u,pas_ext,rem_fam,cpi_star,cpi_us_cs,cpi_mex,cpi_corea,cpi_elsalv,cpi_china,cpi_pan,cpi_costar,cpi_jap,s,tipo_cambio,cpi_us,cpi_us_core,ind_prec_expus,ind_prec_impus,alph,pce_us,pce_us_core,tc_yua,tc_eur,tc_yen,tc_les,tc_us_deg,pet_mensual,energy,non_energy,agric,bvrg,food,oils_meals,grains,other_foods,raw_mat,fert,met_min,prec_met,fao_u,fao_meat,fao_dairy,fao_cereal,fao_oil,fao_sugar,cons_usd,mp_usd,cyl_usd,mc_usd,mee_usd,div_usd,cons_kg,mp_kg,cyl_kg,mc_kg,mee_kg,div_kg,imp_no_pet,v_imp_no_pet,expor_val,expor_vol,impor_val,impor_vol
Comment,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK
2013M02,0.752,2645.8,20935.8,351.17,145.7172825,133.4287356,168.2775033,145.5811192,148.2463295,123.8133338,148.5328659,294.0766551,96.76440849,7.83,7.8283,2.01814049,1.98873852,135.1,141.3,0.370412687,1.61836,1.57504,6.232525,1.336817972,93.017,1.550183309,1.528327551,95.31,131.2201725,108.2240677,110.0206435,83.89454217,120.7614702,118.8778053,142.8549061,103.241845,97.20975939,136.4050222,101.3406573,135.2831468,123.2519543,107.5539456,123.7723206,142.2832108,125.5491153,113.031315,366255.103,432708.563,285847.249,33844.162,218834.234,35.221,155210.496,325691.827,387194.606,78473.147,30469.937,1.283,172.0617337,0.976508181,795.924943,872.252724,1337.524532,977.041296
2013M03,0.732,2642,20793.7,424.05,146.2424771,133.7775862,169.5122765,145.4460442,148.9124524,125.5463866,149.1428571,294.4067486,96.96663296,7.81,7.808230968,1.51874724,1.88902214,134.4,141.2,0.370412687,1.29142,1.49606,6.210405,1.297656432,94.798,1.507556628,1.504166541,92.94,126.222482,105.1799803,109.006565,83.53636843,120.0246479,115.2678065,143.0186483,105.4698171,95.18855319,129.7142914,94.54730708,131.4615333,122.8879324,108.0217612,128.0330482,139.9416789,122.3818303,114.2535595,376576.195,433034.007,292047.455,27425.524,216845.983,20.574,218473.9,379657.081,382362.062,33351.252,31441.713,2.517,173.8643361,3.003239043,982.167833,1243.029474,1345.949738,1045.288525
2013M04,0.705,2554,20131,451.24,146.3038074,133.6385057,169.6242459,145.244174,147.9744426,126.5884813,149.6511832,296.534018,97.26996967,7.8,7.798229333,1.13880805,1.71555886,133.6,140.2,0.370412687,1.07945,1.42061,6.184222727,1.301082264,97.65181818,1.529594171,1.503646342,92.02,123.1266067,102.0584229,106.7360868,84.58630496,116.4309177,111.9737306,136.0923178,104.4983501,94.44463051,117.3172008,90.73323215,121.3667105,122.8715607,108.7373873,140.8162204,134.8538489,120.6359957,110.1820367,443270.838,552725.416,283747.517,34340.878,295973.235,25.401,210917.787,466104.271,441754.773,36715.592,32814.324,2.896,174.8427623,3.718181811,888.799113,1067.567399,1610.083285,1188.309643
2013M05,0.689,2598.1,20367.9,476.99,146.4775717,133.8764368,169.0597337,145.244174,147.7569331,128.0252483,150.2611744,296.5890336,97.3710819,7.79,7.787220645,1.39038883,1.64555195,132.9,139.4,0.370412687,1.2591,1.42718,6.141038095,1.297762287,100.9147619,1.529519731,1.49972148,94.51,123.2086547,101.746373,107.082225,84.75591987,116.72917,109.6237833,140.0224688,104.9931642,94.99686963,123.6637102,88.31550853,114.4643254,122.0916012,105.4602893,139.9765659,136.3803021,121.0459034,109.0596533,412757.142,564412.901,328039.768,35507.052,255530.897,7.795,200294.611,498933.031,480203.631,35720.388,34096.327,2.106,174.963172,3.612733293,965.006888,1040.568399,1596.255555,1249.250094
2013M06,0.686,2650,20934.7,417.2,146.8102558,134.1977011,168.9570951,145.0675375,148.0560087,130.2949668,150.7695004,296.6385476,97.3710819,7.82,7.815682333,1.71579353,1.62309525,132.8,138.8,0.370412687,1.52852,1.48874,6.133655,1.319740011,97.333,1.549438716,1.513614967,95.77,122.9356676,100.5080428,107.0975711,80.65428598,117.5525747,112.7916353,138.7161299,104.6599535,95.14239465,114.4471017,85.411745,108.0711256,120.9232668,104.9864389,140.2585705,133.7595801,120.6812342,105.7813938,387245.815,464396.814,255045.26,33297.673,243020.216,4.654,224268.6,374837.621,381786.483,31787.856,32022.078,0.982,174.5762541,2.126546905,807.94891,734.720684,1383.010432,1044.70362
2013M07,0.673,2827.6,22704.3,445.76,147.1051952,134.2505747,168.9011104,145.3792489,147.8792822,133.4468201,151.1761613,297.6526683,97.57330637,7.82,7.823370323,1.88547181,1.70022177,132.6,138.9,0.370412687,1.61821,1.5132,6.134777273,1.307150709,99.70136364,1.51831991,1.503163476,104.67,128.1170532,98.89500817,104.7111722,81.5066977,114.4208729,111.3458045,132.2607595,102.3187313,92.91988077,110.3313765,85.66884144,103.0249856,117.8992147,104.5134164,140.9898098,126.4414652,116.2209894,104.2103018,431708.748,519121.994,262250.236,37524.339,282179.782,27.795,218512.308,389524.554,339255.355,32777.556,35954.994,5.523,176.5160688,3.703241272,827.722185,773.148553,1532.812894,1016.03029
2013M08,0.667,3101.7,25085.7,456.34,147.5093035,134.412069,169.3816456,145.8928306,148.0016313,136.458395,151.5828221,297.781038,97.87664307,7.89,7.888960645,1.53880949,1.78210769,131.9,139.4,0.370412687,1.43392,1.56718,6.117157143,1.332199906,97.81619048,1.548535528,1.518471117,106.57,130.9259965,98.67519693,102.6087728,82.5255364,110.2882911,109.2748335,120.8392582,102.0714348,94.16284782,107.2257787,89.63748055,109.4756316,116.1534228,105.4731344,145.6496677,119.2319695,111.8949261,105.4027653,403232.07,461561.46,201767.961,34555.319,286075.1,31.825,213453.411,348465.326,270991.739,30458.128,35163.24,5.573,177.8674044,4.393299925,804.0344,804.633693,1387.223735,898.537417
2013M09,0.629,2986.4,24007.1,420.68,147.7477808,134.5683908,170.0192489,146.1763396,148.2599239,136.5571362,151.6844873,298.1734825,98.17997978,7.94,7.941729667,1.09473411,1.75193684,132.4,139.8,0.370412687,1.16658,1.55527,6.112533333,1.331735251,99.23722222,1.580292003,1.520372998,106.29,131.601286,98.0205173,102.6038991,82.60372274,109.8464467,115.1972545,111.4633264,101.3434417,95.17738853,102.1392251,88.15323761,109.8254788,116.4053667,106.0536995,149.0006254,116.7059963,112.9169306,107.4867896,404335.058,450011.61,324692.226,31267.852,264002.181,38.307,212236.256,374959.335,681394.483,28268.882,35505.023,18.769,176.4811887,2.365939407,731.500857,716.33313,1474.347234,1332.382748
2013M10,0.6029,3212.600639,25663.9,480.04,147.5275587,134.2218391,170.8279164,145.7310376,148.0560087,136.7847595,151.8878177,295.9050064,98.28109201,7.96,7.962094839,0.876799143,1.68683773,131.6,138.9,0.370412687,1.03797,1.52565,6.096913636,1.363005551,97.81545455,1.609811067,1.538709023,100.54,128.2851597,98.34124785,102.8617924,83.0552367,110.0806295,115.3046886,111.8634134,101.5942072,95.39443533,98.31309926,89.0735633,107.0956374,118.7531969,106.4184173,152.9606033,118.7228306,116.0393248,115.4995269,496287.655,516496.188,251779.625,40405.184,300371.933,36.095,271018.626,446020.797,350097.662,81997.128,36091.501,4.819,174.6776063,0.942347761,766.761813,769.279992,1605.37668,1185.230533
2013M11,0.578,3443.391922,27347.4,376.59,147.6444595,133.9477011,172.4203695,145.7028351,148.1783578,137.528536,151.9894829,296.4019806,98.38220425,7.9,7.898649,1.2328702,1.74166775,131.8,137.7,0.370412687,1.2643,1.59358,6.078395,1.350019575,100,1.60982638,1.530959835,93.86,125.3811026,97.4755679,102.0574991,81.50600394,109.1625589,116.9082545,109.1690609,98.96647785,95.24535958,99.7491109,87.82071529,103.4335123,118.6788562,105.6380562,151.9296748,117.963352,121.9691431,109.3021063,435229.971,438883.724,259641.796,34308,275763.397,11.99,209816.281,358287.74,471768.857,33819.281,34459.445,2.778,174.8478736,1.219702704,802.332757,790.290482,1443.838878,1108.154382
2013M12,0.583,3432.458472,27070.9,447.25,148.0228038,133.9362069,173.4094322,145.8794716,148.1511691,140.3022101,152.3961437,297.9277462,98.48331648,7.86,7.862849355,1.51283837,1.74085662,132.3,137.8,0.370412687,1.48221,1.65799,6.074185,1.369478434,103.216,1.636741575,1.538071105,97.63,129.4822983,97.90426992,102.2004987,84.77970882,108.5667582,117.0637045,107.9368084,97.95841685,95.59141551,101.249743,88.71366599,98.82844558,118.1952032,104.6059428,156.4882945,117.8644606,120.3833534,102.4268889,407277.223,399750.735,263381.153,32075.819,233438.577,34.312,229125.423,312593.857,334997.381,24648.754,38073.606,4.939,175.1594754,1.825812151,824.424463,844.273966,1335.957819,939.44396
2014M01,0.565,3353.892138,26546,394.19,148.0204684,134.4344828,174.9598968,146.6632032,148.8716694,128.769782,152.7011394,300.1357051,98.28109201,7.85,7.849517097,1.5577588,1.60703444,132.7,138.3,0.401772723,1.47936,1.54157,6.035068182,1.362591898,103.8954545,1.646755891,1.535658693,94.62,126.3809725,97.06008526,100.96464,85.80420258,106.5226701,113.5008663,106.358009,97.49123446,95.16985389,105.6652645,88.07568878,100.5995816,116.2244044,103.1858968,156.1831073,117.0124097,115.5799218,96.66561586,399229.331,479430.562,382380.435,33739.554,253085.213,58.048,203631.582,407304.037,549189.138,57739.504,27806.381,6.366,174.6828159,1.755814358,835.4,887.139726,1547.9,1245.677008
2014M02,0.5533,3379.430165,26568.6,383.94,148.3847755,134.9318903,175.4031088,147.055069,149.1571506,126.2896005,153.514461,302.1254355,98.28109201,7.76,7.763746429,1.12047463,1.55480739,133.7,139.8,0.401772723,1.16849,1.4823,6.053935,1.364982733,102.132,1.654793523,1.539325929,100.82,130.5741743,97.9066585,103.2064389,94.55195872,108.2872771,113.1229067,111.3087875,99.19064337,95.26286006,105.6094279,86.16332399,105.000744,118.4705098,103.6179362,156.4176218,119.6743269,120.8404433,102.6437839,391413.463,411679.052,282645.317,30838.458,239663.621,55.064,220902.413,353840.484,340959.111,58598.464,30428.25,2.776,173.3038955,0.721927957,805.7,900.385403,1356.3,1004.731498
2014M03,0.5581,3384.103824,26467.7,459.23,149.2230777,135.8005747,175.883644,147.3252189,149.5241979,128.5594999,154.1244522,304.0161379,98.58442872,7.73,7.729463871,1.61269491,1.64566097,134.9,140.5,0.401772723,1.50461,1.58184,6.158057143,1.383362757,102.257619,1.662839496,1.547588342,100.8,127.9309189,99.94557689,108.0715744,103.2301199,113.8253233,119.2784527,115.6347676,105.0134058,96.55426129,102.598598,82.97936174,107.2837398,122.1023335,106.2246164,154.7919872,125.4151419,125.3836158,110.7726308,397822.94,471405.446,336865.774,35959.618,233448.082,20.774,171602.168,391572.754,488956.231,34443.263,34003.604,1.88,175.0786719,0.698438749,1036.3,1314.577555,1475.5,1120.5799
2014M04,0.549,3706.904714,28846.8,490.68,149.6989986,136.2482759,175.5555115,147.4202167,148.817292,128.8670739,154.9377739,307.4821199,100.6066734,7.75,7.751467,2.0151253,1.82105553,133.5,139.7,0.401772723,1.78119,1.69627,6.222766667,1.380452789,102.5052381,1.673373441,1.547930564,102.07,128.4119648,99.96721066,107.3121322,106.1334202,112.3142293,116.437019,114.1846538,105.1973038,95.75856756,94.90837908,85.47825516,103.9295554,121.4568414,109.6855808,147.3018639,125.4909023,121.5300711,108.9808896,429158.839,502260.918,274813.501,41211.71,273808.254,29.947,272020.918,426537.082,379105.928,37052.004,32846.81,6.002,173.7905165,-0.601824053,939.6,1219.201661,1521.3,1147.568744
2014M05,0.534,3595.673142,28222.3,494.06,150.1741104,136.7241379,174.9941096,147.6636485,149.1571506,131.2258795,155.1411043,309.0720704,101.0111223,7.73,7.732156774,2.16694769,1.94552696,133.7,140.1,0.401772723,1.88991,1.76653,6.239075,1.374003847,101.802,1.684139615,1.547197252,102.18,128.9597107,99.52664265,106.8779483,105.0719419,112.05183,114.2607026,113.7718231,107.5890057,95.22598971,96.03112235,84.84713666,102.9955141,121.3047573,112.0675653,141.8010575,125.2467695,119.1770664,113.0653522,439940.501,543569.567,343751.157,39947.395,300985.988,52.531,229961.353,448626.218,687143.006,36060.274,36739.917,4.708,174.7375689,-0.128943185,946.5,1162.606091,1668.3,1438.535476
2014M06,0.5451,3662.239934,28725.1,481.86,150.584851,136.9787356,175.29736,147.473653,149.7417074,133.291751,155.8527607,310.2465443,100.9100101,7.8,7.806707,2.05898169,1.92286265,133,140.5,0.401772723,1.78508,1.71731,6.231390476,1.359469677,102.0871429,1.689148428,1.540888579,105.79,131.4765135,98.05643469,104.6555556,103.1416999,108.9999659,110.507163,107.3513316,108.5093585,94.870298,99.49879506,84.35901481,102.8927099,119.2949881,116.1876515,136.0528237,118.7482054,115.2223008,112.5148943,397135.348,499299.687,282894.292,35419.573,227919.244,35.76,231908.61,445698.523,385551.605,31548.3,31278.201,5.53,173.6114281,-0.552667361,891.3,982.968611,1442.7,1125.990769
2014M07,0.5796,3835.428725,30223,509.73,150.9364684,136.9252874,175.7794503,147.6903666,150.5845568,136.5160969,154.5311131,313.0808729,101.0111223,7.77,7.770071613,1.97423787,1.84496323,133.1,140.1,0.401772723,1.81147,1.7742,6.200159091,1.354971823,101.69,1.708048012,1.542192998,103.59,126.9263525,97.97302476,102.6082979,104.2819587,105.682816,104.6669964,101.1204099,111.1488622,94.28753123,100.4839511,88.18183044,105.9417338,116.3746815,117.778308,130.2120025,112.1751115,110.6286441,113.0006534,477980.382,542817.922,281190.243,42346.773,275920.568,37.107,235641.34,471041.209,462980.991,34497.568,34956.881,6.785,172.3443429,-2.36336889,948.6,1051.683519,1620.3,1239.124774
2014M08,0.5656,3806.352805,29865.4,476.79,151.1488311,136.6965517,176.410833,147.9471575,150.9516041,139.1875629,154.7344435,314.1188337,101.1122346,7.81,7.807583871,1.71509835,1.7363956,132.4,139,0.401772723,1.6422,1.69445,6.15678,1.332232022,102.919,1.671360404,1.526729212,96.54,121.2039526,96.87935258,100.9403144,106.8647956,103.8009815,100.814229,98.77210182,112.2822029,90.97764723,101.4351441,88.03385374,103.7512691,113.0235495,119.1697025,120.6346068,110.3858843,101.6475475,106.5555557,416266.963,454600.29,290714.864,36383.273,264620.752,20.457,218806.866,377621.07,429557.767,25986.355,33664.007,7.209,171.4872801,-3.587011501,874,1083.24997,1462.6,1085.631762
2014M09,0.579,3731.78442,29084.9,458.78,151.2656236,136.7994253,177.1899531,147.8521597,150.7748777,138.7420504,155.2427695,313.6071887,101.4155713,7.72,7.724649667,1.68405097,1.74094589,131.9,137.9,0.401772723,1.62777,1.7063,6.146965,1.29245722,106.891,1.631680713,1.502031498,93.21,116.620966,93.96211499,97.80941537,104.8510814,100.2667996,95.60462727,92.49016055,113.439315,88.25848213,102.786834,85.07021667,98.56926329,109.3497745,117.9130265,110.8497202,107.3949105,98.55103414,99.47579367,467059.996,511422.32,265889.512,42463.173,255436.338,117.279,237200.275,390884.163,475862.243,76871.755,33844.184,5.786,171.1687074,-3.010225256,883.5,1130.036252,1542.4,1214.668464
2014M10,0.5538,3650.539851,28113.8,500.53,151.1143362,136.4557471,178.169685,147.4068577,150.8428494,138.9733157,155.0394391,312.7819549,101.1122346,7.65,7.647447097,1.6095417,1.81763231,130.7,136,0.401772723,1.43037,1.58212,6.139636364,1.268289308,107.8413636,1.608140113,1.486757719,84.4,106.197347,92.88678357,97.3063179,106.817474,99.54437528,94.83689996,92.61551606,112.0091275,87.03256237,103.5271458,82.61522827,96.34013077,109.3553704,117.1964132,107.1092088,108.1507191,100.0911531,103.6335979,458008.319,522973.533,268434.978,46047.222,279739.976,36.936,235142.29,452085.775,482071.698,32160.763,38796.629,7.29,172.0250721,-1.518531363,883.3,1136.680339,1575.2,1240.261929
2014M11,0.5646,3638.948219,28172.2,398.28,150.8414591,135.7189655,179.6066251,147.1099896,150.0815661,139.4539355,154.5743208,313.8455896,100.7077856,7.62,7.615451,1.23152499,1.74159476,129.5,133.5,0.401772723,1.19453,1.51281,6.13076,1.247847463,115.8745,1.578768718,1.467502165,75.79,96.38250124,92.85520138,97.15030367,101.4307151,101.2150573,97.55026047,96.96712885,109.881436,85.09821025,103.3496933,82.85539367,92.11534293,108.2368348,115.1093989,102.6417908,109.2612328,100.8511652,100.1931063,458675.225,482994.984,255106.017,30100.373,329221.543,22.626,246292.497,435659.787,419298.079,21626.347,39398.311,2.348,171.1105801,-2.137454351,839.2,1014.785424,1556.1,1162.270709
2014M12,0.6288,3927.135472,30047.8,496.02,150.5494656,134.9494253,180.4868287,147.0951462,148.858075,142.4067433,153.9560235,313.1854025,100.8088979,7.62,7.622571935,0.653121392,1.6224195,128.3,130.1,0.401772723,0.83853,1.46971,6.19195,1.234285996,119.292,1.564528999,1.457864083,59.29,78.55290417,90.59340371,95.71204023,99.0191852,99.68713212,95.61916605,98.42625307,106.1802051,84.3726742,101.7810406,78.82598352,94.04505041,105.1499412,108.8251007,98.48250282,110.8638758,97.89217479,94.84279782,475334.411,465028.377,269691.199,34278.625,268844.984,14.761,284273.153,353512.335,642053.107,25260.847,42348.41,3.45,171.0135681,-2.366932915,920.1,1165.519608,1513.2,1347.400952
2015M01,0.6209,3923.011951,30223.8,407.43,149.4614074,134.3143678,180.32354,148.0926228,147.7569331,129.7999403,154.1099795,313.2954337,100.7077856,7.64,7.635784839,-0.229930978,1.63162557,126.1,126,0.369191608,0.18284,1.35708,6.223466667,1.16492575,118.3357143,1.516497324,1.423902578,47.22,63.749081,87.68373984,93.67050318,97.13813889,97.14897389,92.54441923,95.37615859,104.8113565,83.45610381,101.3621894,73.85319469,98.16847901,100.7119592,103.8079004,92.39105312,105.8896521,95.00028402,94.95756785,402036.8,471439.6,194321.1,37599.6,253331.1,61.4,207477.6,416168,429997.8,74475.7,27848.3,3.8,170.4348406,-2.431822091,879.2,1155.971125,1358.8,1099.332815
2015M02,0.6796,4027.740258,30993.4,431.98,149.5938243,134.8977011,180.6656686,148.0035624,147.5802066,128.0576549,152.8770997,312.7819549,100.5055612,7.65,7.645556786,-0.087031463,1.68808349,125.9,125.5,0.369191608,0.28924,1.39625,6.26377,1.135376633,118.6245,1.530795784,1.412618925,50.58,73.76619467,86.13774517,91.98947356,94.72273531,94.28580891,90.10150486,93.80247222,100.2281468,85.02056433,101.6990527,72.37040325,96.15093913,98.45041149,100.4724459,95.17096624,101.592417,95.17969087,90.31417874,396633.3,453372.2,193330.3,31536.8,217839.6,1042.2,197700.8,416976.7,492406.6,29213.7,29124.2,4.4,170.5811558,-1.571078193,885.1,1165.426406,1293.8,1333.295452
2015M03,0.6942,3994.155252,30794.2,556.48,150.4095531,135.7005747,181.4012451,148.0184058,148.3143013,130.3593329,154.2529936,313.2404181,100.8088979,7.63,7.626493871,-0.022031284,1.74537771,125.9,125.3,0.369191608,0.28086,1.35951,6.250895455,1.083583707,120.3990909,1.498259975,1.386254655,47.82,71.14510518,84.50289627,89.8012957,89.35624116,92.4303375,87.81640497,92.61776643,98.33075217,83.64017079,100.8843097,71.77724587,92.44039416,95.60566822,96.81118849,95.13871594,99.51076054,92.61521887,81.96155035,480486.4,516420.3,238640.4,40076.2,256331.5,138.5,255283.4,506757.1,541245,75443.5,37999.1,8.8,167.8699512,-4.117418014,1005.1,1416.702676,1532.1,1357.561759
2015M04,0.70525,4011.065657,31500.1,503.85,150.5881084,135.9764368,180.9315958,148.062936,148.3278956,130.80008,155.0242585,313.0020172,101.314459,7.69,7.686672333,-0.104030989,1.80282783,125.1,125.1,0.369191608,0.16352,1.33847,6.203209524,1.079253157,119.5147619,1.494342845,1.382224592,54.45,73.35885199,84.18618286,89.45432907,91.19571591,91.46678526,85.46003913,90.69579352,100.0670878,83.67947299,95.15832025,72.13660555,93.85047231,94.69689517,97.73176378,90.58931101,98.20055191,91.8674194,80.92010078,436912.8,473129.5,236250.9,33390.6,250808,55.3,235042.5,421746.9,499533.8,27651.9,45744.5,7.1,167.9829547,-3.341702386,914.6,1229.719755,1430.5,1283.717604
2015M05,0.7497,3974.059979,30682.1,518.95,151.0348826,136.6695402,180.0280653,148.4785513,148.6269712,132.8005901,155.7993798,312.0850908,101.5166835,7.69,7.689620968,0.035033218,1.7509441,125.7,126.5,0.369191608,0.23028,1.28468,6.206136842,1.116812734,120.6094737,1.546047814,1.405179937,59.27,79.25739761,84.87115397,89.27827767,93.81989437,89.67462332,85.4198263,87.3521976,97.37434377,86.00600057,95.40725273,74.63688614,94.2714127,95.0304851,99.52873827,89.87995109,95.71345666,94.48970767,82.55565401,464012.1,542380.6,254291.7,40194.1,243244,75,230283.5,502450.7,589679.9,55167.9,39645.3,7.7,166.2827293,-4.838592936,997.8,1417.234909,1544.2,1317.222039
2015M06,0.7715,4208.474998,32209.4,536.3,151.5227606,137.1482759,180.3297605,148.5082381,148.5046221,135.1578355,155.9551792,313.4238034,101.314459,7.65,7.651719333,0.17957181,1.77726762,125.3,126.6,0.369191608,0.31154,1.28998,6.206390476,1.122034623,123.8680952,1.554438663,1.404015484,59.82,76.68485816,83.55057578,89.0842107,96.74816677,88.89722505,85.9951113,86.33101195,95.03802557,85.64152174,100.1885933,70.31336858,92.36619815,94.54320673,98.59856892,87.68688158,96.69148609,95.89016086,77.10970382,442435.9,489466.1,217681.5,50843.8,249564,36.8,239312.9,474301.6,632499.8,101142.7,40413.7,3.7,165.2382809,-4.822923979,910.4,1487.674365,1449.8,1147.806027
